"common_name","scientific_name","coords.x1","coords.x2"
"Summer Flounder","Paralichthys dentatus",-73.68,39.65
"Summer Flounder","Paralichthys dentatus",-73.68,39.65
"Summer Flounder","Paralichthys dentatus",-73.68,39.62
"Summer Flounder","Paralichthys dentatus",-73.68,39.62
"Summer Flounder","Paralichthys dentatus",-73.68,39.43
"Summer Flounder","Paralichthys dentatus",-73.68,39.43
"Summer Flounder","Paralichthys dentatus",-73.68,38.8
"Summer Flounder","Paralichthys dentatus",-73.68,38.8
"Summer Flounder","Paralichthys dentatus",-73.68,38.53
"Summer Flounder","Paralichthys dentatus",-73.68,38.53
"Summer Flounder","Paralichthys dentatus",-73.68,38.37
"Summer Flounder","Paralichthys dentatus",-73.68,38.37
"Summer Flounder","Paralichthys dentatus",-73.68,38.27
"Summer Flounder","Paralichthys dentatus",-73.68,38.27
"Summer Flounder","Paralichthys dentatus",-73.67,39.93
"Summer Flounder","Paralichthys dentatus",-73.67,39.93
"Summer Flounder","Paralichthys dentatus",-73.67,39.78
"Summer Flounder","Paralichthys dentatus",-73.67,39.78
"Summer Flounder","Paralichthys dentatus",-73.67,39.43
"Summer Flounder","Paralichthys dentatus",-73.67,38.73
"Summer Flounder","Paralichthys dentatus",-73.67,38.73
"Summer Flounder","Paralichthys dentatus",-73.65,40.08
"Summer Flounder","Paralichthys dentatus",-73.65,40.08
"Summer Flounder","Paralichthys dentatus",-73.65,40.02
"Summer Flounder","Paralichthys dentatus",-73.65,40.02
"Summer Flounder","Paralichthys dentatus",-73.65,39.3
"Summer Flounder","Paralichthys dentatus",-73.65,39.3
"Summer Flounder","Paralichthys dentatus",-73.65,39.2
"Summer Flounder","Paralichthys dentatus",-73.65,39.1
"Summer Flounder","Paralichthys dentatus",-73.65,39.1
"Summer Flounder","Paralichthys dentatus",-73.65,38.82
"Summer Flounder","Paralichthys dentatus",-73.65,38.82
"Summer Flounder","Paralichthys dentatus",-73.65,38.37
"Summer Flounder","Paralichthys dentatus",-73.65,38.37
"Summer Flounder","Paralichthys dentatus",-73.63,40.17
"Summer Flounder","Paralichthys dentatus",-73.63,40.17
"Summer Flounder","Paralichthys dentatus",-73.63,38.88
"Summer Flounder","Paralichthys dentatus",-73.63,38.88
"Summer Flounder","Paralichthys dentatus",-73.63,38.38
"Summer Flounder","Paralichthys dentatus",-73.63,38.38
"Summer Flounder","Paralichthys dentatus",-73.63,38.32
"Summer Flounder","Paralichthys dentatus",-73.63,38.32
"Summer Flounder","Paralichthys dentatus",-73.62846,41.026486
"Summer Flounder","Paralichthys dentatus",-73.62,39.77
"Summer Flounder","Paralichthys dentatus",-73.62,39.77
"Summer Flounder","Paralichthys dentatus",-73.62,39.68
"Summer Flounder","Paralichthys dentatus",-73.62,39.68
"Summer Flounder","Paralichthys dentatus",-73.62,39.3
"Summer Flounder","Paralichthys dentatus",-73.62,39.3
"Summer Flounder","Paralichthys dentatus",-73.62,38.4
"Summer Flounder","Paralichthys dentatus",-73.62,38.4
"Summer Flounder","Paralichthys dentatus",-73.6,40.27
"Summer Flounder","Paralichthys dentatus",-73.6,40.07
"Summer Flounder","Paralichthys dentatus",-73.6,40.07
"Summer Flounder","Paralichthys dentatus",-73.583336,41.033333
"Summer Flounder","Paralichthys dentatus",-73.583184,40.657602
"Summer Flounder","Paralichthys dentatus",-73.58,40.28
"Summer Flounder","Paralichthys dentatus",-73.58,40.28
"Summer Flounder","Paralichthys dentatus",-73.58,40
"Summer Flounder","Paralichthys dentatus",-73.58,40
"Summer Flounder","Paralichthys dentatus",-73.57,38.75
"Summer Flounder","Paralichthys dentatus",-73.57,38.75
"Summer Flounder","Paralichthys dentatus",-73.57,38.45
"Summer Flounder","Paralichthys dentatus",-73.57,38.45
"Summer Flounder","Paralichthys dentatus",-73.55,40.13
"Summer Flounder","Paralichthys dentatus",-73.55,40.13
"Summer Flounder","Paralichthys dentatus",-73.55,39.87
"Summer Flounder","Paralichthys dentatus",-73.55,39.87
"Summer Flounder","Paralichthys dentatus",-73.55,39.48
"Summer Flounder","Paralichthys dentatus",-73.55,39.48
"Summer Flounder","Paralichthys dentatus",-73.55,39.13
"Summer Flounder","Paralichthys dentatus",-73.55,39.13
"Summer Flounder","Paralichthys dentatus",-73.55,38.97
"Summer Flounder","Paralichthys dentatus",-73.55,38.97
"Summer Flounder","Paralichthys dentatus",-73.55,38.67
"Summer Flounder","Paralichthys dentatus",-73.55,38.67
"Summer Flounder","Paralichthys dentatus",-73.55,38.55
"Summer Flounder","Paralichthys dentatus",-73.55,38.55
"Summer Flounder","Paralichthys dentatus",-73.53,39.1
"Summer Flounder","Paralichthys dentatus",-73.53,39.1
"Summer Flounder","Paralichthys dentatus",-73.53,39.07
"Summer Flounder","Paralichthys dentatus",-73.53,39.07
"Summer Flounder","Paralichthys dentatus",-73.53,38.65
"Summer Flounder","Paralichthys dentatus",-73.53,38.65
"Summer Flounder","Paralichthys dentatus",-73.52,38.98
"Summer Flounder","Paralichthys dentatus",-73.52,38.98
"Summer Flounder","Paralichthys dentatus",-73.52,38.77
"Summer Flounder","Paralichthys dentatus",-73.52,38.77
"Summer Flounder","Paralichthys dentatus",-73.52,38.73
"Summer Flounder","Paralichthys dentatus",-73.52,38.73
"Summer Flounder","Paralichthys dentatus",-73.52,38.67
"Summer Flounder","Paralichthys dentatus",-73.52,38.67
"Summer Flounder","Paralichthys dentatus",-73.5,39.37
"Summer Flounder","Paralichthys dentatus",-73.5,39.37
"Summer Flounder","Paralichthys dentatus",-73.5,38.9
"Summer Flounder","Paralichthys dentatus",-73.5,38.9
"Summer Flounder","Paralichthys dentatus",-73.5,38.8
"Summer Flounder","Paralichthys dentatus",-73.5,38.8
"Summer Flounder","Paralichthys dentatus",-73.5,20.9
"Summer Flounder","Paralichthys dentatus",-73.48,39.98
"Summer Flounder","Paralichthys dentatus",-73.48,39.98
"Summer Flounder","Paralichthys dentatus",-73.48,39.73
"Summer Flounder","Paralichthys dentatus",-73.48,39.73
"Summer Flounder","Paralichthys dentatus",-73.48,38.9
"Summer Flounder","Paralichthys dentatus",-73.48,38.9
"Summer Flounder","Paralichthys dentatus",-73.48,38.65
"Summer Flounder","Paralichthys dentatus",-73.48,38.65
"Summer Flounder","Paralichthys dentatus",-73.48,38.4
"Summer Flounder","Paralichthys dentatus",-73.48,38.4
"Summer Flounder","Paralichthys dentatus",-73.47,40.18
"Summer Flounder","Paralichthys dentatus",-73.47,40.18
"Summer Flounder","Paralichthys dentatus",-73.47,39.67
"Summer Flounder","Paralichthys dentatus",-73.47,39.67
"Summer Flounder","Paralichthys dentatus",-73.45,39.27
"Summer Flounder","Paralichthys dentatus",-73.45,39.27
"Summer Flounder","Paralichthys dentatus",-73.45,39.17
"Summer Flounder","Paralichthys dentatus",-73.45,39.17
"Summer Flounder","Paralichthys dentatus",-73.45,38.85
"Summer Flounder","Paralichthys dentatus",-73.45,38.85
"Summer Flounder","Paralichthys dentatus",-73.45,38.8
"Summer Flounder","Paralichthys dentatus",-73.45,38.8
"Summer Flounder","Paralichthys dentatus",-73.45,38.47
"Summer Flounder","Paralichthys dentatus",-73.45,38.47
"Summer Flounder","Paralichthys dentatus",-73.43,39.78
"Summer Flounder","Paralichthys dentatus",-73.43,39.78
"Summer Flounder","Paralichthys dentatus",-73.43,38.63
"Summer Flounder","Paralichthys dentatus",-73.43,38.63
"Summer Flounder","Paralichthys dentatus",-73.43,38.63
"Summer Flounder","Paralichthys dentatus",-73.43,38.63
"Summer Flounder","Paralichthys dentatus",-73.43,38.55
"Summer Flounder","Paralichthys dentatus",-73.43,38.55
"Summer Flounder","Paralichthys dentatus",-73.42,40.37
"Summer Flounder","Paralichthys dentatus",-73.42,40.37
"Summer Flounder","Paralichthys dentatus",-73.42,39.92
"Summer Flounder","Paralichthys dentatus",-73.42,39.92
"Summer Flounder","Paralichthys dentatus",-73.42,39.48
"Summer Flounder","Paralichthys dentatus",-73.42,39.48
"Summer Flounder","Paralichthys dentatus",-73.42,38.63
"Summer Flounder","Paralichthys dentatus",-73.42,38.63
"Summer Flounder","Paralichthys dentatus",-73.42,38.58
"Summer Flounder","Paralichthys dentatus",-73.42,38.58
"Summer Flounder","Paralichthys dentatus",-73.4,40.15
"Summer Flounder","Paralichthys dentatus",-73.4,40.15
"Summer Flounder","Paralichthys dentatus",-73.4,39.02
"Summer Flounder","Paralichthys dentatus",-73.4,39.02
"Summer Flounder","Paralichthys dentatus",-73.4,38.55
"Summer Flounder","Paralichthys dentatus",-73.4,38.55
"Summer Flounder","Paralichthys dentatus",-73.4,38.55
"Summer Flounder","Paralichthys dentatus",-73.4,38.55
"Summer Flounder","Paralichthys dentatus",-73.38,39.65
"Summer Flounder","Paralichthys dentatus",-73.38,39.22
"Summer Flounder","Paralichthys dentatus",-73.38,39.22
"Summer Flounder","Paralichthys dentatus",-73.38,38.47
"Summer Flounder","Paralichthys dentatus",-73.38,38.47
"Summer Flounder","Paralichthys dentatus",-73.37,40.03
"Summer Flounder","Paralichthys dentatus",-73.37,40.03
"Summer Flounder","Paralichthys dentatus",-73.37,39.48
"Summer Flounder","Paralichthys dentatus",-73.37,39.48
"Summer Flounder","Paralichthys dentatus",-73.37,39.15
"Summer Flounder","Paralichthys dentatus",-73.37,39.15
"Summer Flounder","Paralichthys dentatus",-73.37,38.88
"Summer Flounder","Paralichthys dentatus",-73.37,38.88
"Summer Flounder","Paralichthys dentatus",-73.37,38.67
"Summer Flounder","Paralichthys dentatus",-73.37,38.67
"Summer Flounder","Paralichthys dentatus",-73.37,38.57
"Summer Flounder","Paralichthys dentatus",-73.37,38.57
"Summer Flounder","Paralichthys dentatus",-73.37,38.55
"Summer Flounder","Paralichthys dentatus",-73.37,38.55
"Summer Flounder","Paralichthys dentatus",-73.37,38.52
"Summer Flounder","Paralichthys dentatus",-73.37,38.52
"Summer Flounder","Paralichthys dentatus",-73.37,38.43
"Summer Flounder","Paralichthys dentatus",-73.37,38.43
"Summer Flounder","Paralichthys dentatus",-73.35,39.83
"Summer Flounder","Paralichthys dentatus",-73.35,39.83
"Summer Flounder","Paralichthys dentatus",-73.35,38.98
"Summer Flounder","Paralichthys dentatus",-73.35,38.98
"Summer Flounder","Paralichthys dentatus",-73.35,38.72
"Summer Flounder","Paralichthys dentatus",-73.35,38.72
"Summer Flounder","Paralichthys dentatus",-73.35,38.68
"Summer Flounder","Paralichthys dentatus",-73.35,38.68
"Summer Flounder","Paralichthys dentatus",-73.343173,40.900931
"Summer Flounder","Paralichthys dentatus",-73.339024,40.624945
"Summer Flounder","Paralichthys dentatus",-73.33,40.25
"Summer Flounder","Paralichthys dentatus",-73.33,40.25
"Summer Flounder","Paralichthys dentatus",-73.33,39.58
"Summer Flounder","Paralichthys dentatus",-73.33,39.58
"Summer Flounder","Paralichthys dentatus",-73.33,38.87
"Summer Flounder","Paralichthys dentatus",-73.33,38.87
"Summer Flounder","Paralichthys dentatus",-73.33,38.52
"Summer Flounder","Paralichthys dentatus",-73.33,38.52
"Summer Flounder","Paralichthys dentatus",-73.32,39.95
"Summer Flounder","Paralichthys dentatus",-73.32,39.95
"Summer Flounder","Paralichthys dentatus",-73.32,39.17
"Summer Flounder","Paralichthys dentatus",-73.32,39.17
"Summer Flounder","Paralichthys dentatus",-73.32,38.87
"Summer Flounder","Paralichthys dentatus",-73.32,38.87
"Summer Flounder","Paralichthys dentatus",-73.32,38.63
"Summer Flounder","Paralichthys dentatus",-73.32,38.63
"Summer Flounder","Paralichthys dentatus",-73.3,38.87
"Summer Flounder","Paralichthys dentatus",-73.3,38.87
"Summer Flounder","Paralichthys dentatus",-73.3,38.55
"Summer Flounder","Paralichthys dentatus",-73.3,38.55
"Summer Flounder","Paralichthys dentatus",-73.28,39.1
"Summer Flounder","Paralichthys dentatus",-73.28,39.1
"Summer Flounder","Paralichthys dentatus",-73.28,38.57
"Summer Flounder","Paralichthys dentatus",-73.28,38.57
"Summer Flounder","Paralichthys dentatus",-73.27,39.33
"Summer Flounder","Paralichthys dentatus",-73.27,39.33
"Summer Flounder","Paralichthys dentatus",-73.27,39.05
"Summer Flounder","Paralichthys dentatus",-73.27,39.05
"Summer Flounder","Paralichthys dentatus",-73.27,39
"Summer Flounder","Paralichthys dentatus",-73.27,39
"Summer Flounder","Paralichthys dentatus",-73.27,38.95
"Summer Flounder","Paralichthys dentatus",-73.27,38.95
"Summer Flounder","Paralichthys dentatus",-73.25,40.48
"Summer Flounder","Paralichthys dentatus",-73.25,40.48
"Summer Flounder","Paralichthys dentatus",-73.25,40.4
"Summer Flounder","Paralichthys dentatus",-73.25,40.4
"Summer Flounder","Paralichthys dentatus",-73.25,40.03
"Summer Flounder","Paralichthys dentatus",-73.25,40.03
"Summer Flounder","Paralichthys dentatus",-73.25,40.02
"Summer Flounder","Paralichthys dentatus",-73.25,40.02
"Summer Flounder","Paralichthys dentatus",-73.25,38.6
"Summer Flounder","Paralichthys dentatus",-73.25,38.6
"Summer Flounder","Paralichthys dentatus",-73.23,38.83
"Summer Flounder","Paralichthys dentatus",-73.23,38.83
"Summer Flounder","Paralichthys dentatus",-73.23,38.78
"Summer Flounder","Paralichthys dentatus",-73.23,38.78
"Summer Flounder","Paralichthys dentatus",-73.23,38.63
"Summer Flounder","Paralichthys dentatus",-73.23,38.63
"Summer Flounder","Paralichthys dentatus",-73.23,38.62
"Summer Flounder","Paralichthys dentatus",-73.23,38.62
"Summer Flounder","Paralichthys dentatus",-73.22,40.47
"Summer Flounder","Paralichthys dentatus",-73.22,40.47
"Summer Flounder","Paralichthys dentatus",-73.22,40.18
"Summer Flounder","Paralichthys dentatus",-73.22,40.18
"Summer Flounder","Paralichthys dentatus",-73.22,38.9
"Summer Flounder","Paralichthys dentatus",-73.22,38.9
"Summer Flounder","Paralichthys dentatus",-73.22,38.67
"Summer Flounder","Paralichthys dentatus",-73.22,38.67
"Summer Flounder","Paralichthys dentatus",-73.2,39.23
"Summer Flounder","Paralichthys dentatus",-73.2,39.23
"Summer Flounder","Paralichthys dentatus",-73.2,38.9
"Summer Flounder","Paralichthys dentatus",-73.2,38.9
"Summer Flounder","Paralichthys dentatus",-73.18,39.25
"Summer Flounder","Paralichthys dentatus",-73.18,39.25
"Summer Flounder","Paralichthys dentatus",-73.18,38.98
"Summer Flounder","Paralichthys dentatus",-73.18,38.98
"Summer Flounder","Paralichthys dentatus",-73.18,38.93
"Summer Flounder","Paralichthys dentatus",-73.18,38.93
"Summer Flounder","Paralichthys dentatus",-73.18,38.92
"Summer Flounder","Paralichthys dentatus",-73.18,38.92
"Summer Flounder","Paralichthys dentatus",-73.18,38.65
"Summer Flounder","Paralichthys dentatus",-73.18,38.65
"Summer Flounder","Paralichthys dentatus",-73.17,39.82
"Summer Flounder","Paralichthys dentatus",-73.17,39.82
"Summer Flounder","Paralichthys dentatus",-73.17,39.25
"Summer Flounder","Paralichthys dentatus",-73.17,39.25
"Summer Flounder","Paralichthys dentatus",-73.15,40.23
"Summer Flounder","Paralichthys dentatus",-73.15,40.23
"Summer Flounder","Paralichthys dentatus",-73.15,39.78
"Summer Flounder","Paralichthys dentatus",-73.15,39.78
"Summer Flounder","Paralichthys dentatus",-73.15,39.17
"Summer Flounder","Paralichthys dentatus",-73.15,39.17
"Summer Flounder","Paralichthys dentatus",-73.13,40.3
"Summer Flounder","Paralichthys dentatus",-73.13,40.3
"Summer Flounder","Paralichthys dentatus",-73.13,40.2
"Summer Flounder","Paralichthys dentatus",-73.13,40.2
"Summer Flounder","Paralichthys dentatus",-73.13,39.38
"Summer Flounder","Paralichthys dentatus",-73.13,39.38
"Summer Flounder","Paralichthys dentatus",-73.13,39.2
"Summer Flounder","Paralichthys dentatus",-73.13,39.2
"Summer Flounder","Paralichthys dentatus",-73.13,39.05
"Summer Flounder","Paralichthys dentatus",-73.13,39.05
"Summer Flounder","Paralichthys dentatus",-73.13,38.95
"Summer Flounder","Paralichthys dentatus",-73.13,38.95
"Summer Flounder","Paralichthys dentatus",-73.13,38.93
"Summer Flounder","Paralichthys dentatus",-73.13,38.93
"Summer Flounder","Paralichthys dentatus",-73.123,41.14
"Summer Flounder","Paralichthys dentatus",-73.12,39.52
"Summer Flounder","Paralichthys dentatus",-73.12,39.52
"Summer Flounder","Paralichthys dentatus",-73.12,39.47
"Summer Flounder","Paralichthys dentatus",-73.12,39.47
"Summer Flounder","Paralichthys dentatus",-73.1,40.38
"Summer Flounder","Paralichthys dentatus",-73.1,40.38
"Summer Flounder","Paralichthys dentatus",-73.1,38.73
"Summer Flounder","Paralichthys dentatus",-73.1,38.73
"Summer Flounder","Paralichthys dentatus",-73.1,38.73
"Summer Flounder","Paralichthys dentatus",-73.1,38.73
"Summer Flounder","Paralichthys dentatus",-73.08,40.48
"Summer Flounder","Paralichthys dentatus",-73.08,40.48
"Summer Flounder","Paralichthys dentatus",-73.08,39.87
"Summer Flounder","Paralichthys dentatus",-73.08,39.33
"Summer Flounder","Paralichthys dentatus",-73.08,39.33
"Summer Flounder","Paralichthys dentatus",-73.08,38.87
"Summer Flounder","Paralichthys dentatus",-73.08,38.87
"Summer Flounder","Paralichthys dentatus",-73.08,38.85
"Summer Flounder","Paralichthys dentatus",-73.08,38.85
"Summer Flounder","Paralichthys dentatus",-73.08,38.75
"Summer Flounder","Paralichthys dentatus",-73.08,38.75
"Summer Flounder","Paralichthys dentatus",-73.075,41.162
"Summer Flounder","Paralichthys dentatus",-73.07,39.6
"Summer Flounder","Paralichthys dentatus",-73.07,39.6
"Summer Flounder","Paralichthys dentatus",-73.07,38.8
"Summer Flounder","Paralichthys dentatus",-73.07,38.8
"Summer Flounder","Paralichthys dentatus",-73.05,39.23
"Summer Flounder","Paralichthys dentatus",-73.05,39.23
"Summer Flounder","Paralichthys dentatus",-73.05,39.02
"Summer Flounder","Paralichthys dentatus",-73.05,39.02
"Summer Flounder","Paralichthys dentatus",-73.03,39.87
"Summer Flounder","Paralichthys dentatus",-73.03,39.87
"Summer Flounder","Paralichthys dentatus",-73.03,39.58
"Summer Flounder","Paralichthys dentatus",-73.03,39.58
"Summer Flounder","Paralichthys dentatus",-73.03,39.22
"Summer Flounder","Paralichthys dentatus",-73.03,39.22
"Summer Flounder","Paralichthys dentatus",-73.03,39.07
"Summer Flounder","Paralichthys dentatus",-73.03,39.07
"Summer Flounder","Paralichthys dentatus",-73.02,40.37
"Summer Flounder","Paralichthys dentatus",-73.02,40.37
"Summer Flounder","Paralichthys dentatus",-73.02,39.37
"Summer Flounder","Paralichthys dentatus",-73.02,39.37
"Summer Flounder","Paralichthys dentatus",-73.02,39.33
"Summer Flounder","Paralichthys dentatus",-73.02,39.33
"Summer Flounder","Paralichthys dentatus",-73.02,39.3
"Summer Flounder","Paralichthys dentatus",-73.02,39.3
"Summer Flounder","Paralichthys dentatus",-73.02,39.02
"Summer Flounder","Paralichthys dentatus",-73.02,39.02
"Summer Flounder","Paralichthys dentatus",-73,40.53
"Summer Flounder","Paralichthys dentatus",-73,40.53
"Summer Flounder","Paralichthys dentatus",-73,40.53
"Summer Flounder","Paralichthys dentatus",-73,40.53
"Summer Flounder","Paralichthys dentatus",-73,39.88
"Summer Flounder","Paralichthys dentatus",-73,39.88
"Summer Flounder","Paralichthys dentatus",-73,39.33
"Summer Flounder","Paralichthys dentatus",-73,39.33
"Summer Flounder","Paralichthys dentatus",-73,39.08
"Summer Flounder","Paralichthys dentatus",-73,39.08
"Summer Flounder","Paralichthys dentatus",-73,38.93
"Summer Flounder","Paralichthys dentatus",-73,38.93
"Summer Flounder","Paralichthys dentatus",-73,38.87
"Summer Flounder","Paralichthys dentatus",-73,38.87
"Summer Flounder","Paralichthys dentatus",-72.98,39.03
"Summer Flounder","Paralichthys dentatus",-72.98,39.03
"Summer Flounder","Paralichthys dentatus",-72.98,38.83
"Summer Flounder","Paralichthys dentatus",-72.98,38.83
"Summer Flounder","Paralichthys dentatus",-72.97,39.85
"Summer Flounder","Paralichthys dentatus",-72.97,39.85
"Summer Flounder","Paralichthys dentatus",-72.97,39.42
"Summer Flounder","Paralichthys dentatus",-72.97,39.42
"Summer Flounder","Paralichthys dentatus",-72.95,39.97
"Summer Flounder","Paralichthys dentatus",-72.95,39.97
"Summer Flounder","Paralichthys dentatus",-72.95,39.82
"Summer Flounder","Paralichthys dentatus",-72.95,39.82
"Summer Flounder","Paralichthys dentatus",-72.95,39.05
"Summer Flounder","Paralichthys dentatus",-72.95,39.05
"Summer Flounder","Paralichthys dentatus",-72.93,40.07
"Summer Flounder","Paralichthys dentatus",-72.93,40.07
"Summer Flounder","Paralichthys dentatus",-72.93,39.35
"Summer Flounder","Paralichthys dentatus",-72.93,39.35
"Summer Flounder","Paralichthys dentatus",-72.93,39.05
"Summer Flounder","Paralichthys dentatus",-72.93,39.05
"Summer Flounder","Paralichthys dentatus",-72.93,39.02
"Summer Flounder","Paralichthys dentatus",-72.93,39.02
"Summer Flounder","Paralichthys dentatus",-72.92,39.62
"Summer Flounder","Paralichthys dentatus",-72.92,39.62
"Summer Flounder","Paralichthys dentatus",-72.92,39.42
"Summer Flounder","Paralichthys dentatus",-72.92,39.42
"Summer Flounder","Paralichthys dentatus",-72.92,39
"Summer Flounder","Paralichthys dentatus",-72.92,39
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.919898,40.699752
"Summer Flounder","Paralichthys dentatus",-72.9,39.4
"Summer Flounder","Paralichthys dentatus",-72.9,39.4
"Summer Flounder","Paralichthys dentatus",-72.9,39.37
"Summer Flounder","Paralichthys dentatus",-72.9,39.37
"Summer Flounder","Paralichthys dentatus",-72.9,38.95
"Summer Flounder","Paralichthys dentatus",-72.9,38.95
"Summer Flounder","Paralichthys dentatus",-72.87,39.88
"Summer Flounder","Paralichthys dentatus",-72.87,39.88
"Summer Flounder","Paralichthys dentatus",-72.87,39.68
"Summer Flounder","Paralichthys dentatus",-72.87,39.68
"Summer Flounder","Paralichthys dentatus",-72.87,39.22
"Summer Flounder","Paralichthys dentatus",-72.87,39.22
"Summer Flounder","Paralichthys dentatus",-72.85,40.52
"Summer Flounder","Paralichthys dentatus",-72.85,40.52
"Summer Flounder","Paralichthys dentatus",-72.85,39.72
"Summer Flounder","Paralichthys dentatus",-72.85,39.72
"Summer Flounder","Paralichthys dentatus",-72.85,39.02
"Summer Flounder","Paralichthys dentatus",-72.85,39.02
"Summer Flounder","Paralichthys dentatus",-72.85,39
"Summer Flounder","Paralichthys dentatus",-72.85,39
"Summer Flounder","Paralichthys dentatus",-72.83,40.57
"Summer Flounder","Paralichthys dentatus",-72.83,40.57
"Summer Flounder","Paralichthys dentatus",-72.83,39.18
"Summer Flounder","Paralichthys dentatus",-72.83,39.18
"Summer Flounder","Paralichthys dentatus",-72.82,40.63
"Summer Flounder","Paralichthys dentatus",-72.82,40.63
"Summer Flounder","Paralichthys dentatus",-72.82,40.1
"Summer Flounder","Paralichthys dentatus",-72.82,40.1
"Summer Flounder","Paralichthys dentatus",-72.82,40.07
"Summer Flounder","Paralichthys dentatus",-72.82,40.07
"Summer Flounder","Paralichthys dentatus",-72.82,39.5
"Summer Flounder","Paralichthys dentatus",-72.82,39.5
"Summer Flounder","Paralichthys dentatus",-72.82,39.4
"Summer Flounder","Paralichthys dentatus",-72.82,39.4
"Summer Flounder","Paralichthys dentatus",-72.82,39.32
"Summer Flounder","Paralichthys dentatus",-72.82,39.32
"Summer Flounder","Paralichthys dentatus",-72.82,39.07
"Summer Flounder","Paralichthys dentatus",-72.82,39.07
"Summer Flounder","Paralichthys dentatus",-72.8,39.52
"Summer Flounder","Paralichthys dentatus",-72.8,39.52
"Summer Flounder","Paralichthys dentatus",-72.8,39.4
"Summer Flounder","Paralichthys dentatus",-72.8,39.4
"Summer Flounder","Paralichthys dentatus",-72.8,39.27
"Summer Flounder","Paralichthys dentatus",-72.8,39.27
"Summer Flounder","Paralichthys dentatus",-72.8,39.12
"Summer Flounder","Paralichthys dentatus",-72.8,39.12
"Summer Flounder","Paralichthys dentatus",-72.78,40.05
"Summer Flounder","Paralichthys dentatus",-72.78,40.05
"Summer Flounder","Paralichthys dentatus",-72.78,39.8
"Summer Flounder","Paralichthys dentatus",-72.78,39.8
"Summer Flounder","Paralichthys dentatus",-72.78,39.7
"Summer Flounder","Paralichthys dentatus",-72.78,39.7
"Summer Flounder","Paralichthys dentatus",-72.78,39.45
"Summer Flounder","Paralichthys dentatus",-72.78,39.45
"Summer Flounder","Paralichthys dentatus",-72.78,39.27
"Summer Flounder","Paralichthys dentatus",-72.78,39.27
"Summer Flounder","Paralichthys dentatus",-72.77,39.65
"Summer Flounder","Paralichthys dentatus",-72.77,39.65
"Summer Flounder","Paralichthys dentatus",-72.77,39.65
"Summer Flounder","Paralichthys dentatus",-72.77,39.47
"Summer Flounder","Paralichthys dentatus",-72.77,39.47
"Summer Flounder","Paralichthys dentatus",-72.77,39.23
"Summer Flounder","Paralichthys dentatus",-72.77,39.23
"Summer Flounder","Paralichthys dentatus",-72.77,39.15
"Summer Flounder","Paralichthys dentatus",-72.77,39.15
"Summer Flounder","Paralichthys dentatus",-72.760934,40.805099
"Summer Flounder","Paralichthys dentatus",-72.75,40.55
"Summer Flounder","Paralichthys dentatus",-72.75,40.55
"Summer Flounder","Paralichthys dentatus",-72.75,39.88
"Summer Flounder","Paralichthys dentatus",-72.75,39.88
"Summer Flounder","Paralichthys dentatus",-72.75,39.72
"Summer Flounder","Paralichthys dentatus",-72.75,39.72
