"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","name","coords.x1","coords.x2","optional"
"2619",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405320"">http://data.gbif.org/ws/rest/occurrence/get/26405320</a>","MCM-LINE-2466105","Albacore Tuna",18.4972,-34.3569,TRUE
"2620",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405362"">http://data.gbif.org/ws/rest/occurrence/get/26405362</a>","MCM-LINE-2466386","Albacore Tuna",18.4972,-34.3569,TRUE
"2621",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405403"">http://data.gbif.org/ws/rest/occurrence/get/26405403</a>","MCM-LINE-2466734","Albacore Tuna",18.4972,-34.3569,TRUE
"2622",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405446"">http://data.gbif.org/ws/rest/occurrence/get/26405446</a>","MCM-LINE-2467385","Albacore Tuna",18.4972,-34.3569,TRUE
"2623",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405487"">http://data.gbif.org/ws/rest/occurrence/get/26405487</a>","MCM-LINE-2468201","Albacore Tuna",18.4972,-34.3569,TRUE
"2624",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2001",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26405546"">http://data.gbif.org/ws/rest/occurrence/get/26405546</a>","MCM-LINE-2468643","Albacore Tuna",18.4972,-34.3569,TRUE
"2625",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440423"">http://data.gbif.org/ws/rest/occurrence/get/26440423</a>","MCM-LINE-2469209","Albacore Tuna",18.4972,-34.3569,TRUE
"2626",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440475"">http://data.gbif.org/ws/rest/occurrence/get/26440475</a>","MCM-LINE-2469902","Albacore Tuna",18.4972,-34.3569,TRUE
"2627",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440524"">http://data.gbif.org/ws/rest/occurrence/get/26440524</a>","MCM-LINE-2470385","Albacore Tuna",18.4972,-34.3569,TRUE
"2628",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440576"">http://data.gbif.org/ws/rest/occurrence/get/26440576</a>","MCM-LINE-2470931","Albacore Tuna",18.4972,-34.3569,TRUE
"2629",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440632"">http://data.gbif.org/ws/rest/occurrence/get/26440632</a>","MCM-LINE-2471731","Albacore Tuna",18.4972,-34.3569,TRUE
"2630",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440746"">http://data.gbif.org/ws/rest/occurrence/get/26440746</a>","MCM-LINE-2474314","Albacore Tuna",18.4972,-34.3569,TRUE
"2631",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440876"">http://data.gbif.org/ws/rest/occurrence/get/26440876</a>","MCM-LINE-2476417","Albacore Tuna",18.4972,-34.3569,TRUE
"2632",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26440997"">http://data.gbif.org/ws/rest/occurrence/get/26440997</a>","MCM-LINE-2477576","Albacore Tuna",18.4972,-34.3569,TRUE
"2633",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441186"">http://data.gbif.org/ws/rest/occurrence/get/26441186</a>","MCM-LINE-2479927","Albacore Tuna",18.4972,-34.3569,TRUE
"2634",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441319"">http://data.gbif.org/ws/rest/occurrence/get/26441319</a>","MCM-LINE-2482072","Albacore Tuna",18.4972,-34.3569,TRUE
"2635",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441391"">http://data.gbif.org/ws/rest/occurrence/get/26441391</a>","MCM-LINE-2482951","Albacore Tuna",18.4972,-34.3569,TRUE
"2636",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441526"">http://data.gbif.org/ws/rest/occurrence/get/26441526</a>","MCM-LINE-2485698","Albacore Tuna",18.4972,-34.3569,TRUE
"2637",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441623"">http://data.gbif.org/ws/rest/occurrence/get/26441623</a>","MCM-LINE-2487512","Albacore Tuna",18.4972,-34.3569,TRUE
"2638",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441818"">http://data.gbif.org/ws/rest/occurrence/get/26441818</a>","MCM-LINE-2490609","Albacore Tuna",18.4972,-34.3569,TRUE
"2639",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26441945"">http://data.gbif.org/ws/rest/occurrence/get/26441945</a>","MCM-LINE-2492881","Albacore Tuna",18.4972,-34.3569,TRUE
"2640",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442012"">http://data.gbif.org/ws/rest/occurrence/get/26442012</a>","MCM-LINE-2493514","Albacore Tuna",18.4972,-34.3569,TRUE
"2641",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442078"">http://data.gbif.org/ws/rest/occurrence/get/26442078</a>","MCM-LINE-2494122","Albacore Tuna",18.4972,-34.3569,TRUE
"2642",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442120"">http://data.gbif.org/ws/rest/occurrence/get/26442120</a>","MCM-LINE-2494424","Albacore Tuna",18.4972,-34.3569,TRUE
"2643",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442163"">http://data.gbif.org/ws/rest/occurrence/get/26442163</a>","MCM-LINE-2494784","Albacore Tuna",18.4972,-34.3569,TRUE
"2644",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442234"">http://data.gbif.org/ws/rest/occurrence/get/26442234</a>","MCM-LINE-2495324","Albacore Tuna",18.4972,-34.3569,TRUE
"2645",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442292"">http://data.gbif.org/ws/rest/occurrence/get/26442292</a>","MCM-LINE-2495819","Albacore Tuna",18.4972,-34.3569,TRUE
"2646",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442329"">http://data.gbif.org/ws/rest/occurrence/get/26442329</a>","MCM-LINE-2496129","Albacore Tuna",18.4972,-34.3569,TRUE
"2647",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442366"">http://data.gbif.org/ws/rest/occurrence/get/26442366</a>","MCM-LINE-2496455","Albacore Tuna",18.4972,-34.3569,TRUE
"2648",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442402"">http://data.gbif.org/ws/rest/occurrence/get/26442402</a>","MCM-LINE-2496716","Albacore Tuna",18.4972,-34.3569,TRUE
"2649",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442444"">http://data.gbif.org/ws/rest/occurrence/get/26442444</a>","MCM-LINE-2497011","Albacore Tuna",18.4972,-34.3569,TRUE
"2650",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442485"">http://data.gbif.org/ws/rest/occurrence/get/26442485</a>","MCM-LINE-2497622","Albacore Tuna",18.4972,-34.3569,TRUE
"2651",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442523"">http://data.gbif.org/ws/rest/occurrence/get/26442523</a>","MCM-LINE-2497949","Albacore Tuna",18.4972,-34.3569,TRUE
"2652",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442563"">http://data.gbif.org/ws/rest/occurrence/get/26442563</a>","MCM-LINE-2498282","Albacore Tuna",18.4972,-34.3569,TRUE
"2653",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442603"">http://data.gbif.org/ws/rest/occurrence/get/26442603</a>","MCM-LINE-2498455","Albacore Tuna",18.4972,-34.3569,TRUE
"2654",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442646"">http://data.gbif.org/ws/rest/occurrence/get/26442646</a>","MCM-LINE-2498629","Albacore Tuna",18.4972,-34.3569,TRUE
"2655",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442737"">http://data.gbif.org/ws/rest/occurrence/get/26442737</a>","MCM-LINE-2499509","Albacore Tuna",18.4972,-34.3569,TRUE
"2656",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442806"">http://data.gbif.org/ws/rest/occurrence/get/26442806</a>","MCM-LINE-2500059","Albacore Tuna",18.4972,-34.3569,TRUE
"2657",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442868"">http://data.gbif.org/ws/rest/occurrence/get/26442868</a>","MCM-LINE-2500596","Albacore Tuna",18.4972,-34.3569,TRUE
"2658",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442939"">http://data.gbif.org/ws/rest/occurrence/get/26442939</a>","MCM-LINE-2501627","Albacore Tuna",18.4972,-34.3569,TRUE
"2659",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26442998"">http://data.gbif.org/ws/rest/occurrence/get/26442998</a>","MCM-LINE-2502960","Albacore Tuna",18.4972,-34.3569,TRUE
"2660",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481277"">http://data.gbif.org/ws/rest/occurrence/get/26481277</a>","MCM-LINE-2522529","Albacore Tuna",18.4972,-34.3569,TRUE
"2661",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481338"">http://data.gbif.org/ws/rest/occurrence/get/26481338</a>","MCM-LINE-2530195","Albacore Tuna",18.4972,-34.3569,TRUE
"2662",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481379"">http://data.gbif.org/ws/rest/occurrence/get/26481379</a>","MCM-LINE-2530566","Albacore Tuna",18.4972,-34.3569,TRUE
"2663",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481412"">http://data.gbif.org/ws/rest/occurrence/get/26481412</a>","MCM-LINE-2530865","Albacore Tuna",18.4972,-34.3569,TRUE
"2664",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481448"">http://data.gbif.org/ws/rest/occurrence/get/26481448</a>","MCM-LINE-2531298","Albacore Tuna",18.4972,-34.3569,TRUE
"2665",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481490"">http://data.gbif.org/ws/rest/occurrence/get/26481490</a>","MCM-LINE-2531472","Albacore Tuna",18.4972,-34.3569,TRUE
"2666",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481524"">http://data.gbif.org/ws/rest/occurrence/get/26481524</a>","MCM-LINE-2531544","Albacore Tuna",18.4972,-34.3569,TRUE
"2667",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481553"">http://data.gbif.org/ws/rest/occurrence/get/26481553</a>","MCM-LINE-2531610","Albacore Tuna",18.4972,-34.3569,TRUE
"2668",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481591"">http://data.gbif.org/ws/rest/occurrence/get/26481591</a>","MCM-LINE-2531937","Albacore Tuna",18.4972,-34.3569,TRUE
"2669",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481627"">http://data.gbif.org/ws/rest/occurrence/get/26481627</a>","MCM-LINE-2532166","Albacore Tuna",18.4972,-34.3569,TRUE
"2670",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481665"">http://data.gbif.org/ws/rest/occurrence/get/26481665</a>","MCM-LINE-2532265","Albacore Tuna",18.4972,-34.3569,TRUE
"2671",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481700"">http://data.gbif.org/ws/rest/occurrence/get/26481700</a>","MCM-LINE-2532638","Albacore Tuna",18.4972,-34.3569,TRUE
"2672",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481744"">http://data.gbif.org/ws/rest/occurrence/get/26481744</a>","MCM-LINE-2532943","Albacore Tuna",18.4972,-34.3569,TRUE
"2673",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481782"">http://data.gbif.org/ws/rest/occurrence/get/26481782</a>","MCM-LINE-2533213","Albacore Tuna",18.4972,-34.3569,TRUE
"2674",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481828"">http://data.gbif.org/ws/rest/occurrence/get/26481828</a>","MCM-LINE-2533629","Albacore Tuna",18.4972,-34.3569,TRUE
"2675",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481864"">http://data.gbif.org/ws/rest/occurrence/get/26481864</a>","MCM-LINE-2533770","Albacore Tuna",18.4972,-34.3569,TRUE
"2676",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481897"">http://data.gbif.org/ws/rest/occurrence/get/26481897</a>","MCM-LINE-2534022","Albacore Tuna",18.4972,-34.3569,TRUE
"2677",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481932"">http://data.gbif.org/ws/rest/occurrence/get/26481932</a>","MCM-LINE-2534295","Albacore Tuna",18.4972,-34.3569,TRUE
"2678",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26481971"">http://data.gbif.org/ws/rest/occurrence/get/26481971</a>","MCM-LINE-2534391","Albacore Tuna",18.4972,-34.3569,TRUE
"2679",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482030"">http://data.gbif.org/ws/rest/occurrence/get/26482030</a>","MCM-LINE-2534802","Albacore Tuna",18.4972,-34.3569,TRUE
"2680",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482077"">http://data.gbif.org/ws/rest/occurrence/get/26482077</a>","MCM-LINE-2534938","Albacore Tuna",18.4972,-34.3569,TRUE
"2681",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482116"">http://data.gbif.org/ws/rest/occurrence/get/26482116</a>","MCM-LINE-2535354","Albacore Tuna",18.4972,-34.3569,TRUE
"2682",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482149"">http://data.gbif.org/ws/rest/occurrence/get/26482149</a>","MCM-LINE-2535549","Albacore Tuna",18.4972,-34.3569,TRUE
"2683",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482182"">http://data.gbif.org/ws/rest/occurrence/get/26482182</a>","MCM-LINE-2535699","Albacore Tuna",18.4972,-34.3569,TRUE
"2684",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482226"">http://data.gbif.org/ws/rest/occurrence/get/26482226</a>","MCM-LINE-2535911","Albacore Tuna",18.4972,-34.3569,TRUE
"2685",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482264"">http://data.gbif.org/ws/rest/occurrence/get/26482264</a>","MCM-LINE-2536184","Albacore Tuna",18.4972,-34.3569,TRUE
"2686",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482328"">http://data.gbif.org/ws/rest/occurrence/get/26482328</a>","MCM-LINE-2536459","Albacore Tuna",18.4972,-34.3569,TRUE
"2687",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482722"">http://data.gbif.org/ws/rest/occurrence/get/26482722</a>","MCM-LINE-2536802","Albacore Tuna",18.4972,-34.3569,TRUE
"2688",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482804"">http://data.gbif.org/ws/rest/occurrence/get/26482804</a>","MCM-LINE-2537117","Albacore Tuna",18.4972,-34.3569,TRUE
"2689",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482888"">http://data.gbif.org/ws/rest/occurrence/get/26482888</a>","MCM-LINE-2537542","Albacore Tuna",18.4972,-34.3569,TRUE
"2690",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482926"">http://data.gbif.org/ws/rest/occurrence/get/26482926</a>","MCM-LINE-2537873","Albacore Tuna",18.4972,-34.3569,TRUE
"2691",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26482958"">http://data.gbif.org/ws/rest/occurrence/get/26482958</a>","MCM-LINE-2538041","Albacore Tuna",18.4972,-34.3569,TRUE
"2692",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483000"">http://data.gbif.org/ws/rest/occurrence/get/26483000</a>","MCM-LINE-2538268","Albacore Tuna",18.4972,-34.3569,TRUE
"2693",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483036"">http://data.gbif.org/ws/rest/occurrence/get/26483036</a>","MCM-LINE-2538654","Albacore Tuna",18.4972,-34.3569,TRUE
"2694",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483102"">http://data.gbif.org/ws/rest/occurrence/get/26483102</a>","MCM-LINE-2539241","Albacore Tuna",18.4972,-34.3569,TRUE
"2695",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483147"">http://data.gbif.org/ws/rest/occurrence/get/26483147</a>","MCM-LINE-2539464","Albacore Tuna",18.4972,-34.3569,TRUE
"2696",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483207"">http://data.gbif.org/ws/rest/occurrence/get/26483207</a>","MCM-LINE-2539935","Albacore Tuna",18.4972,-34.3569,TRUE
"2697",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483249"">http://data.gbif.org/ws/rest/occurrence/get/26483249</a>","MCM-LINE-2540189","Albacore Tuna",18.4972,-34.3569,TRUE
"2698",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483280"">http://data.gbif.org/ws/rest/occurrence/get/26483280</a>","MCM-LINE-2540513","Albacore Tuna",18.4972,-34.3569,TRUE
"2699",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483317"">http://data.gbif.org/ws/rest/occurrence/get/26483317</a>","MCM-LINE-2540895","Albacore Tuna",18.4972,-34.3569,TRUE
"2700",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483347"">http://data.gbif.org/ws/rest/occurrence/get/26483347</a>","MCM-LINE-2541096","Albacore Tuna",18.4972,-34.3569,TRUE
"2701",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483384"">http://data.gbif.org/ws/rest/occurrence/get/26483384</a>","MCM-LINE-2541348","Albacore Tuna",18.4972,-34.3569,TRUE
"2702",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483427"">http://data.gbif.org/ws/rest/occurrence/get/26483427</a>","MCM-LINE-2541802","Albacore Tuna",18.4972,-34.3569,TRUE
"2703",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483459"">http://data.gbif.org/ws/rest/occurrence/get/26483459</a>","MCM-LINE-2542197","Albacore Tuna",18.4972,-34.3569,TRUE
"2704",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483486"">http://data.gbif.org/ws/rest/occurrence/get/26483486</a>","MCM-LINE-2542230","Albacore Tuna",18.4972,-34.3569,TRUE
"2705",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483515"">http://data.gbif.org/ws/rest/occurrence/get/26483515</a>","MCM-LINE-2542452","Albacore Tuna",18.4972,-34.3569,TRUE
"2706",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2002",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26483550"">http://data.gbif.org/ws/rest/occurrence/get/26483550</a>","MCM-LINE-2542712","Albacore Tuna",18.4972,-34.3569,TRUE
"2707",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"South Africa","2003",NA,"Cape Point","<a href=""http://data.gbif.org/ws/rest/occurrence/get/26516860"">http://data.gbif.org/ws/rest/occurrence/get/26516860</a>","MCM-LINE-2543387","Albacore Tuna",18.4972,-34.3569,TRUE
