"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"93",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Bull Shoals","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776814"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776814</a>","IGFA",-92.581553,36.383956,TRUE
"94",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Bull Shoals, Arkansas, USA","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890894"">http://data.gbif.org/ws/rest/occurrence/get/197890894</a>","IGFA 353-9195",-92.566666,36.383335,TRUE
"95",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along right bank at River Mile 112.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281424"">http://data.gbif.org/ws/rest/occurrence/get/198281424</a>","152560",-92.50916,31.35361,TRUE
"96",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along right bank at River Mile 112.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281439"">http://data.gbif.org/ws/rest/occurrence/get/198281439</a>","153479",-92.50916,31.35361,TRUE
"97",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along left bank at River Mile 112.2.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281782"">http://data.gbif.org/ws/rest/occurrence/get/198281782</a>","185987",-92.50417,31.35222,TRUE
"98",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1988",NA,"Red River along left bank at River Mile 108.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281426"">http://data.gbif.org/ws/rest/occurrence/get/198281426</a>","152576",-92.47778,31.33472,TRUE
"99",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1990",NA,"Red River along left bank at River Mile 108.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281490"">http://data.gbif.org/ws/rest/occurrence/get/198281490</a>","158414",-92.47778,31.33472,TRUE
"100",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1996",NA,"Red River along left bank at River Mile 108.1.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281728"">http://data.gbif.org/ws/rest/occurrence/get/198281728</a>","180609",-92.46639,31.34861,TRUE
"101",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1998",NA,"Red River along left bank at River Mile 108.1","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281791"">http://data.gbif.org/ws/rest/occurrence/get/198281791</a>","186491",-92.46639,31.34861,TRUE
"102",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1999",NA,"Red River along left bank at River Mile 108.1.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281806"">http://data.gbif.org/ws/rest/occurrence/get/198281806</a>","188140",-92.46639,31.34861,TRUE
