"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"11",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States","1971",NA,"[Atlantic Ocean], off Miami, Florida, [ca. 7.3 air miles ESE Key Biscayne]","<a href=""http://data.gbif.org/ws/rest/occurrence/get/199217024"">http://data.gbif.org/ws/rest/occurrence/get/199217024</a>","27201",-80.050003,25.666666,TRUE
"12",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1976","R/V DOLPHIN","WESTERN CENTRAL ATLANTIC OCEAN","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=927604"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=927604</a>","AMNH 76773",-79.133333,31.983333,TRUE
"13",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1976",NA,"WESTERN CENTRAL ATLANTIC OCEAN","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197848804"">http://data.gbif.org/ws/rest/occurrence/get/197848804</a>","AMNH 76773",-79.13333,31.983334,TRUE
"14",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1976",NA,"WESTERN CENTRAL ATLANTIC OCEAN","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197848805"">http://data.gbif.org/ws/rest/occurrence/get/197848805</a>","AMNH 76775",-79.083336,32.05,TRUE
"15",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1976","R/V DOLPHIN","WESTERN CENTRAL ATLANTIC OCEAN","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=927605"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=927605</a>","AMNH 76775",-79.083333,32.05,TRUE
"16",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,"Florida Current - Cape Romain Section","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031122"">http://data.gbif.org/ws/rest/occurrence/get/35031122</a>","76679",-78.07,32.42,TRUE
"17",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,"Florida Current - Cape Romain Section","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031119"">http://data.gbif.org/ws/rest/occurrence/get/35031119</a>","76678",-77.8,32.37,TRUE
"18",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States",NA,NA,"Lee Creek Mine, Yorktown Formation","<a href=""http://data.gbif.org/ws/rest/occurrence/get/37939856"">http://data.gbif.org/ws/rest/occurrence/get/37939856</a>","587929",-76.8175,35.3597,TRUE
"19",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States",NA,NA,"Atlantic Ocean, [off of North Carolina], off Beaufort, [ca. 7.5 air miles SSW center Beaufort]","<a href=""http://data.gbif.org/ws/rest/occurrence/get/199217960"">http://data.gbif.org/ws/rest/occurrence/get/199217960</a>","27198",-76.695702,34.612598,TRUE
"20",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,"Florida Current - Cape Hatteras Section","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35031123"">http://data.gbif.org/ws/rest/occurrence/get/35031123</a>","76680",-75.58,34.63,TRUE
