"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"58",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1990",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Coryphaena&amp;species=hippurus"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvanc","1668",-124.11333,46.60333,TRUE
"59",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1997",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/15898450"">http://data.gbif.org/ws/rest/occurrence/get/15898450</a>","12037",-122.88972,37.49364,TRUE
"60",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1997",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Coryphaena&amp;species=hippurus"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvanc","9475",-120.5456,34.0098,TRUE
"61",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1996",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/15907594"">http://data.gbif.org/ws/rest/occurrence/get/15907594</a>","9723",-119.9921,34.4475,TRUE
"62",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1996",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Coryphaena&amp;species=hippurus"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvanc","7012",-119.8187,34.1278,TRUE
"63",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"MEXICO","1985",NA,"Isla Angel de la Guarda, Golfo de California, BC.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/145100781"">http://data.gbif.org/ws/rest/occurrence/get/145100781</a>","IBUNAM-P3322",-113.533,29.55,TRUE
"64",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,"Larkin, P.A.","MEXICO LAS TRES MARIAS ID MARIA MAGDALENA ID","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1736564"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1736564</a>","UBC 570127",-112.25,24.916667,TRUE
"65",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Punta Tosca","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778847"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778847</a>","IGFA",-111.05,18.783333,TRUE
"66",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico","1972",NA,"250 miles off Tres Marias Islands","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80447948"">http://data.gbif.org/ws/rest/occurrence/get/80447948</a>","32159-2",-110,20,TRUE
"67",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Cabo San Lucas","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778828"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778828</a>","IGFA",-109.918905,22.872103,TRUE
"68",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Cabo San Lucas","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778831"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778831</a>","IGFA",-109.918905,22.872103,TRUE
"69",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Cabo San Lucas","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778834"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778834</a>","IGFA",-109.918905,22.872103,TRUE
"70",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Cabo San Lucas","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778837"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778837</a>","IGFA",-109.918905,22.872103,TRUE
"71",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,"NEWMAN","BAJA CALIFORNIA SAN LUCAS 1 MI OFF GRAY FRIARS","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1736028"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1736028</a>","UBC 540072",-109.883333,22.866667,TRUE
"72",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1935","T.CROCKER E. PAC. EXP., NYZS, C.W. BEEBE","8 MILES 155 DEGREES TRUE FROM ISLA SAN IGNACIO","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=890677"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=890677</a>","AMNH 14161",-109.333333,25.3,TRUE
"73",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1935","T.CROCKER E. PAC. EXP., NYZS, C.W. BEEBE","OUTSIDE BAHIA TOPOLOBAMPO","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=890761"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=890761</a>","AMNH 14150",-109.2,25.5,TRUE
"74",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Acapulco","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778824"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778824</a>","IGFA",-107.621944,24.953056,TRUE
"75",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Acapulco, Acapulco","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778848"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778848</a>","IGFA",-107.621944,24.953056,TRUE
"76",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"35-50 miles off Manzanillo","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80447749"">http://data.gbif.org/ws/rest/occurrence/get/80447749</a>","30860-14",-104.816667,18.666667,TRUE
"77",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Mazatlan","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778846"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778846</a>","IGFA",-103.8,19.45,TRUE
"78",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"200 miles SW of Acapulco","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80447551"">http://data.gbif.org/ws/rest/occurrence/get/80447551</a>","30449-4",-102.133333,14.8,TRUE
"79",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico","1970",NA,"32 mi., 236 T from Acapulco Light.  Acalpulco Mexico","<a href=""http://data.gbif.org/ws/rest/occurrence/get/80448609"">http://data.gbif.org/ws/rest/occurrence/get/80448609</a>","42256-4",-100.266667,16.486111,TRUE
"80",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,"Briggs, J.C.","MEXICO GUERRERO ACAPULCO FISH MARKET","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1742212"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1742212</a>","UBC 610126",-99.916667,16.85,TRUE
"81",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,"Leckey, J.; Stevenson (M/V Marijean)","MEXICO GUERRERO ACAPULCO HARBOUR","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1748771"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1748771</a>","UBC 570081",-99.883333,16.833333,TRUE
"82",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Mexico",NA,NA,"Buena Vista, Baja California Sur","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778849"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1778849</a>","IGFA",-99.5,17.25,TRUE
